file,function,func_body,str_uncaught_exceptions,n_try_except,n_try_pass,n_finally,n_generic_except,n_raise,n_captures_broad_raise,n_captures_try_except_raise,n_captures_misplaced_bare_raise,n_try_else,n_try_return,str_except_identifiers,str_raise_identifiers,str_except_block,n_nested_try,n_bare_except,n_bare_raise_finally,str_captures_except,str_code_without_try_except,source_repo
/home/talescunha/Jairo/exception-miner-multi/projects/py/transformers/examples/pytorch/question-answering/run_qa_beam_search.py,prepare_validation_features,"def prepare_validation_features(examples):
        # Tokenize our examples with truncation and maybe padding, but keep the overflows using a stride. This results
        # in one example possible giving several features when a context is long, each of those features having a
        # context that overlaps a bit the context of the previous feature.
        tokenized_examples = tokenizer(
            examples[question_column_name if pad_on_right else context_column_name],
            examples[context_column_name if pad_on_right else question_column_name],
            truncation=""only_second"" if pad_on_right else ""only_first"",
            max_length=max_seq_length,
            stride=data_args.doc_stride,
            return_overflowing_tokens=True,
            return_offsets_mapping=True,
            return_special_tokens_mask=True,
            return_token_type_ids=True,
            padding=""max_length"",
        )

        # Since one example might give us several features if it has a long context, we need a map from a feature to
        # its corresponding example. This key gives us just that.
        sample_mapping = tokenized_examples.pop(""overflow_to_sample_mapping"")

        # The special tokens will help us build the p_mask (which indicates the tokens that can't be in answers).
        special_tokens = tokenized_examples.pop(""special_tokens_mask"")

        # For evaluation, we will need to convert our predictions to substrings of the context, so we keep the
        # corresponding example_id and we will store the offset mappings.
        tokenized_examples[""example_id""] = []

        # We still provide the index of the CLS token and the p_mask to the model, but not the is_impossible label.
        tokenized_examples[""cls_index""] = []
        tokenized_examples[""p_mask""] = []

        for i, input_ids in enumerate(tokenized_examples[""input_ids""]):
            # Find the CLS token in the input ids.
            if tokenizer.cls_token_id in input_ids:
                cls_index = input_ids.index(tokenizer.cls_token_id)
            elif tokenizer.bos_token_id in input_ids:
                cls_index = input_ids.index(tokenizer.bos_token_id)
            else:
                cls_index = 0
            tokenized_examples[""cls_index""].append(cls_index)

            # Grab the sequence corresponding to that example (to know what is the context and what is the question).
            sequence_ids = tokenized_examples[""token_type_ids""][i]
            for k, s in enumerate(special_tokens[i]):
                if s:
                    sequence_ids[k] = 3
            context_idx = 1 if pad_on_right else 0

            # Build the p_mask: non special tokens and context gets 0.0, the others 1.0.
            tokenized_examples[""p_mask""].append(
                [
                    0.0 if (not special_tokens[i][k] and s == context_idx) or k == cls_index else 1.0
                    for k, s in enumerate(sequence_ids)
                ]
            )

            # One example can give several spans, this is the index of the example containing this span of text.
            sample_index = sample_mapping[i]
            tokenized_examples[""example_id""].append(examples[""id""][sample_index])

            # Set to None the offset_mapping that are not part of the context so it's easy to determine if a token
            # position is part of the context or not.
            tokenized_examples[""offset_mapping""][i] = [
                (o if sequence_ids[k] == context_idx else None)
                for k, o in enumerate(tokenized_examples[""offset_mapping""][i])
            ]

        return tokenized_examples",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,transformers
/home/talescunha/Jairo/exception-miner-multi/projects/py/ansible/lib/ansible/_internal/_templating/_engine.py,_create_overlay,"def _create_overlay(self, template: str, overrides: TemplateOverrides) -> tuple[str, AnsibleEnvironment]:
        try:
            template, overrides = overrides._extract_template_overrides(template)
        except Exception as ex:
            raise AnsibleTemplateSyntaxError(""Syntax error in template."", obj=template) from ex

        env = self.environment

        if overrides is not TemplateOverrides.DEFAULT and (overlay_kwargs := overrides.overlay_kwargs()):
            env = t.cast(AnsibleEnvironment, env.overlay(**overlay_kwargs))

        return template, env",,1,0,0,1,1,0,0,0,0,0,Exception,AnsibleTemplateSyntaxError,"raise AnsibleTemplateSyntaxError(""Syntax error in template."", obj=template) from ex",0,0,0,"['except Exception as ex:\n            raise AnsibleTemplateSyntaxError(""Syntax error in template."", obj=template) from ex']","def _create_overlay(self, template: str, overrides: TemplateOverrides) -> tuple[str, AnsibleEnvironment]:
        template, overrides = overrides._extract_template_overrides(template)

        env = self.environment

        if overrides is not TemplateOverrides.DEFAULT and (overlay_kwargs := overrides.overlay_kwargs()):
            env = t.cast(AnsibleEnvironment, env.overlay(**overlay_kwargs))

        return template, env",ansible
/home/talescunha/Jairo/exception-miner-multi/projects/py/django/tests/file_uploads/tests.py,test_large_upload,"def test_large_upload(self):
        file = tempfile.NamedTemporaryFile
        with file(suffix="".file1"") as file1, file(suffix="".file2"") as file2:
            file1.write(b""a"" * (2**21))
            file1.seek(0)

            file2.write(b""a"" * (10 * 2**20))
            file2.seek(0)

            post_data = {
                ""name"": ""Ringo"",
                ""file_field1"": file1,
                ""file_field2"": file2,
            }

            for key in list(post_data):
                try:
                    post_data[key + ""_hash""] = hashlib.sha1(
                        post_data[key].read()
                    ).hexdigest()
                    post_data[key].seek(0)
                except AttributeError:
                    post_data[key + ""_hash""] = hashlib.sha1(
                        post_data[key].encode()
                    ).hexdigest()

            response = self.client.post(""/verify/"", post_data)

            self.assertEqual(response.status_code, 200)",,1,0,0,0,0,0,0,0,0,0,AttributeError,,"post_data[key + ""_hash""] = hashlib.sha1(
                        post_data[key].encode()
                    ).hexdigest()",0,0,0,"['except AttributeError:\n                    post_data[key + ""_hash""] = hashlib.sha1(\n                        post_data[key].encode()\n                    ).hexdigest()']","def test_large_upload(self):
        file = tempfile.NamedTemporaryFile
        with file(suffix="".file1"") as file1, file(suffix="".file2"") as file2:
            file1.write(b""a"" * (2**21))
            file1.seek(0)

            file2.write(b""a"" * (10 * 2**20))
            file2.seek(0)

            post_data = {
                ""name"": ""Ringo"",
                ""file_field1"": file1,
                ""file_field2"": file2,
            }

            for key in list(post_data):
                post_data[key + ""_hash""] = hashlib.sha1(
                        post_data[key].read()
                    ).hexdigest()
                    post_data[key].seek(0)

            response = self.client.post(""/verify/"", post_data)

            self.assertEqual(response.status_code, 200)",django
/home/talescunha/Jairo/exception-miner-multi/projects/py/python/project_euler/problem_007/sol2.py,solution,"def solution(nth: int = 10001) -> int:
    """"""
    Returns the n-th prime number.

    >>> solution(6)
    13
    >>> solution(1)
    2
    >>> solution(3)
    5
    >>> solution(20)
    71
    >>> solution(50)
    229
    >>> solution(100)
    541
    >>> solution(3.4)
    5
    >>> solution(0)
    Traceback (most recent call last):
        ...
    ValueError: Parameter nth must be greater than or equal to one.
    >>> solution(-17)
    Traceback (most recent call last):
        ...
    ValueError: Parameter nth must be greater than or equal to one.
    >>> solution([])
    Traceback (most recent call last):
        ...
    TypeError: Parameter nth must be int or castable to int.
    >>> solution(""asd"")
    Traceback (most recent call last):
        ...
    TypeError: Parameter nth must be int or castable to int.
    """"""

    try:
        nth = int(nth)
    except (TypeError, ValueError):
        raise TypeError(""Parameter nth must be int or castable to int."") from None
    if nth <= 0:
        raise ValueError(""Parameter nth must be greater than or equal to one."")
    primes: list[int] = []
    num = 2
    while len(primes) < nth:
        if is_prime(num):
            primes.append(num)
            num += 1
        else:
            num += 1
    return primes[len(primes) - 1]",,1,0,0,0,2,0,0,0,0,0,TypeError ValueError,TypeError ValueError,"raise TypeError(""Parameter nth must be int or castable to int."") from None",0,0,0,"['except (TypeError, ValueError):\n        raise TypeError(""Parameter nth must be int or castable to int."") from None']","def solution(nth: int = 10001) -> int:
    """"""
    Returns the n-th prime number.

    >>> solution(6)
    13
    >>> solution(1)
    2
    >>> solution(3)
    5
    >>> solution(20)
    71
    >>> solution(50)
    229
    >>> solution(100)
    541
    >>> solution(3.4)
    5
    >>> solution(0)
    Traceback (most recent call last):
        ...
    ValueError: Parameter nth must be greater than or equal to one.
    >>> solution(-17)
    Traceback (most recent call last):
        ...
    ValueError: Parameter nth must be greater than or equal to one.
    >>> solution([])
    Traceback (most recent call last):
        ...
    TypeError: Parameter nth must be int or castable to int.
    >>> solution(""asd"")
    Traceback (most recent call last):
        ...
    TypeError: Parameter nth must be int or castable to int.
    """"""

    nth = int(nth)
    if nth <= 0:
        raise ValueError(""Parameter nth must be greater than or equal to one."")
    primes: list[int] = []
    num = 2
    while len(primes) < nth:
        if is_prime(num):
            primes.append(num)
            num += 1
        else:
            num += 1
    return primes[len(primes) - 1]",python
/home/talescunha/Jairo/exception-miner-multi/projects/py/python/conversions/hex_to_bin.py,hex_to_bin,"def hex_to_bin(hex_num: str) -> int:
    """"""
    Convert a hexadecimal value to its binary equivalent
    #https://stackoverflow.com/questions/1425493/convert-hex-to-binary
    Here, we have used the bitwise right shift operator: >>
    Shifts the bits of the number to the right and fills 0 on voids left as a result.
    Similar effect as of dividing the number with some power of two.
    Example:
    a = 10
    a >> 1 = 5

    >>> hex_to_bin(""AC"")
    10101100
    >>> hex_to_bin(""9A4"")
    100110100100
    >>> hex_to_bin(""   12f   "")
    100101111
    >>> hex_to_bin(""FfFf"")
    1111111111111111
    >>> hex_to_bin(""-fFfF"")
    -1111111111111111
    >>> hex_to_bin(""F-f"")
    Traceback (most recent call last):
        ...
    ValueError: Invalid value was passed to the function
    >>> hex_to_bin("""")
    Traceback (most recent call last):
        ...
    ValueError: No value was passed to the function
    """"""

    hex_num = hex_num.strip()
    if not hex_num:
        raise ValueError(""No value was passed to the function"")

    is_negative = hex_num[0] == ""-""
    if is_negative:
        hex_num = hex_num[1:]

    try:
        int_num = int(hex_num, 16)
    except ValueError:
        raise ValueError(""Invalid value was passed to the function"")

    bin_str = """"
    while int_num > 0:
        bin_str = str(int_num % 2) + bin_str
        int_num >>= 1

    return int((""-"" + bin_str) if is_negative else bin_str)",,1,0,0,0,2,0,0,0,0,0,ValueError,ValueError ValueError,"raise ValueError(""Invalid value was passed to the function"")",0,0,0,"['except ValueError:\n        raise ValueError(""Invalid value was passed to the function"")']","def hex_to_bin(hex_num: str) -> int:
    """"""
    Convert a hexadecimal value to its binary equivalent
    #https://stackoverflow.com/questions/1425493/convert-hex-to-binary
    Here, we have used the bitwise right shift operator: >>
    Shifts the bits of the number to the right and fills 0 on voids left as a result.
    Similar effect as of dividing the number with some power of two.
    Example:
    a = 10
    a >> 1 = 5

    >>> hex_to_bin(""AC"")
    10101100
    >>> hex_to_bin(""9A4"")
    100110100100
    >>> hex_to_bin(""   12f   "")
    100101111
    >>> hex_to_bin(""FfFf"")
    1111111111111111
    >>> hex_to_bin(""-fFfF"")
    -1111111111111111
    >>> hex_to_bin(""F-f"")
    Traceback (most recent call last):
        ...
    ValueError: Invalid value was passed to the function
    >>> hex_to_bin("""")
    Traceback (most recent call last):
        ...
    ValueError: No value was passed to the function
    """"""

    hex_num = hex_num.strip()
    if not hex_num:
        raise ValueError(""No value was passed to the function"")

    is_negative = hex_num[0] == ""-""
    if is_negative:
        hex_num = hex_num[1:]

    int_num = int(hex_num, 16)

    bin_str = """"
    while int_num > 0:
        bin_str = str(int_num % 2) + bin_str
        int_num >>= 1

    return int((""-"" + bin_str) if is_negative else bin_str)",python
/home/talescunha/Jairo/exception-miner-multi/projects/py/django/django/http/response.py,close,"def close(self):
        for closer in self._resource_closers:
            try:
                closer()
            except Exception:
                pass
        # Free resources that were still referenced.
        self._resource_closers.clear()
        self.closed = True
        signals.request_finished.send(sender=self._handler_class)",,1,1,0,1,0,0,0,0,0,0,Exception,,pass,0,0,0,['except Exception:\n                pass'],"def close(self):
        for closer in self._resource_closers:
            closer()
        # Free resources that were still referenced.
        self._resource_closers.clear()
        self.closed = True
        signals.request_finished.send(sender=self._handler_class)",django
/home/talescunha/Jairo/exception-miner-multi/projects/py/django/django/contrib/admin/options.py,get_empty_value_display,"def get_empty_value_display(self):
        """"""
        Return the empty_value_display set on ModelAdmin or AdminSite.
        """"""
        try:
            return mark_safe(self.empty_value_display)
        except AttributeError:
            return mark_safe(self.admin_site.empty_value_display)",,1,0,0,0,0,0,0,0,0,1,AttributeError,,return mark_safe(self.admin_site.empty_value_display),0,0,0,['except AttributeError:\n            return mark_safe(self.admin_site.empty_value_display)'],"def get_empty_value_display(self):
        """"""
        Return the empty_value_display set on ModelAdmin or AdminSite.
        """"""
        return mark_safe(self.empty_value_display)",django
/home/talescunha/Jairo/exception-miner-multi/projects/py/django/tests/postgres_tests/test_indexes.py,test_deconstruction,"def test_deconstruction(self):
        index = GinIndex(
            fields=[""title""],
            name=""test_title_gin"",
            fastupdate=True,
            gin_pending_list_limit=128,
        )
        path, args, kwargs = index.deconstruct()
        self.assertEqual(path, ""django.contrib.postgres.indexes.GinIndex"")
        self.assertEqual(args, ())
        self.assertEqual(
            kwargs,
            {
                ""fields"": [""title""],
                ""name"": ""test_title_gin"",
                ""fastupdate"": True,
                ""gin_pending_list_limit"": 128,
            },
        )",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,django
/home/talescunha/Jairo/exception-miner-multi/projects/py/scrapy/tests/test_downloadermiddleware.py,process_request,"def process_request(self, request):
                raise RuntimeError",,0,0,0,0,1,0,0,0,0,0,,RuntimeError,,0,0,0,[],,scrapy
/home/talescunha/Jairo/exception-miner-multi/projects/py/django/tests/view_tests/views.py,safestring_in_template_exception,"def safestring_in_template_exception(request):
    """"""
    Trigger an exception in the template machinery which causes a SafeString
    to be inserted as args[0] of the Exception.
    """"""
    template = Template('{% extends ""<script>alert(1);</script>"" %}')
    try:
        template.render(Context())
    except Exception:
        return technical_500_response(request, *sys.exc_info())",,1,0,0,1,0,0,0,0,0,0,Exception,,"return technical_500_response(request, *sys.exc_info())",0,0,0,"['except Exception:\n        return technical_500_response(request, *sys.exc_info())']","def safestring_in_template_exception(request):
    """"""
    Trigger an exception in the template machinery which causes a SafeString
    to be inserted as args[0] of the Exception.
    """"""
    template = Template('{% extends ""<script>alert(1);</script>"" %}')
    template.render(Context())",django
/home/talescunha/Jairo/exception-miner-multi/projects/py/transformers/src/transformers/models/electra/modeling_flax_electra.py,__call__,"def __call__(self, hidden_states):
        hidden_states = self.dense(hidden_states)
        hidden_states = self.activation(hidden_states)
        return hidden_states",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,transformers
/home/talescunha/Jairo/exception-miner-multi/projects/py/thefuck/thefuck/utils.py,_get_mtime,"def _get_mtime(self, path):
        try:
            return str(os.path.getmtime(path))
        except OSError:
            return '0'",,1,0,0,0,0,0,0,0,0,1,OSError,,return '0',0,0,0,"[""except OSError:\n            return '0'""]","def _get_mtime(self, path):
        return str(os.path.getmtime(path))",thefuck
/home/talescunha/Jairo/exception-miner-multi/projects/py/django/tests/admin_scripts/tests.py,test_builtin_with_bad_environment,"def test_builtin_with_bad_environment(self):
        """"""
        fulldefault: manage.py builtin commands fail if settings file (from
        environment) doesn't exist.
        """"""
        args = [""check"", ""admin_scripts""]
        out, err = self.run_manage(args, ""bad_settings"")
        self.assertNoOutput(out)
        self.assertOutput(err, ""No module named '?bad_settings'?"", regex=True)",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,django
/home/talescunha/Jairo/exception-miner-multi/projects/py/keras/keras/src/legacy/saving/legacy_h5_format_test.py,call,"def call(self, x):
                return x",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,keras
/home/talescunha/Jairo/exception-miner-multi/projects/py/ansible/lib/ansible/plugins/test/uri.py,is_uri,"def is_uri(value, schemes=None):
    """""" Will verify that the string passed is a valid 'URI', if given a list of valid schemes it will match those """"""
    try:
        x = urlparse(value)
        isit = all([x.scheme is not None, x.path is not None, not schemes or x.scheme in schemes])
    except Exception as e:
        isit = False
    return isit",,1,0,0,1,0,0,0,0,0,0,Exception,,isit = False,0,0,0,['except Exception as e:\n        isit = False'],"def is_uri(value, schemes=None):
    """""" Will verify that the string passed is a valid 'URI', if given a list of valid schemes it will match those """"""
    x = urlparse(value)
        isit = all([x.scheme is not None, x.path is not None, not schemes or x.scheme in schemes])
    return isit",ansible
/home/talescunha/Jairo/exception-miner-multi/projects/py/ansible/hacking/create-bulk-issues.py,create,"def create(self) -> str:
        cmd = ['gh', 'issue', 'create', '--title', self.title, '--body', self.body, '--project', self.project]

        if self.labels:
            for label in self.labels:
                cmd.extend(('--label', label))

        if self.assignee:
            cmd.extend(('--assignee', self.assignee))

        try:
            process = subprocess.run(cmd, capture_output=True, check=True, text=True)
        except subprocess.CalledProcessError as ex:
            print('>>> Note')
            print(f""You may need to run 'gh auth refresh -s project' if 'gh' reports it cannot find the project {self.project!r} when it exists."")
            print(f'>>> Standard Output\n{ex.stdout.strip()}\n>>> Standard Error\n{ex.stderr.strip()}\n>>> Exception')
            raise

        url = process.stdout.strip()
        return url",,1,0,0,0,1,0,1,0,0,0,subprocess CalledProcessError,,"print('>>> Note')
            print(f""You may need to run 'gh auth refresh -s project' if 'gh' reports it cannot find the project {self.project!r} when it exists."")
            print(f'>>> Standard Output\n{ex.stdout.strip()}\n>>> Standard Error\n{ex.stderr.strip()}\n>>> Exception')
            raise",0,0,0,"['except subprocess.CalledProcessError as ex:\n            print(\'>>> Note\')\n            print(f""You may need to run \'gh auth refresh -s project\' if \'gh\' reports it cannot find the project {self.project!r} when it exists."")\n            print(f\'>>> Standard Output\\n{ex.stdout.strip()}\\n>>> Standard Error\\n{ex.stderr.strip()}\\n>>> Exception\')\n            raise']","def create(self) -> str:
        cmd = ['gh', 'issue', 'create', '--title', self.title, '--body', self.body, '--project', self.project]

        if self.labels:
            for label in self.labels:
                cmd.extend(('--label', label))

        if self.assignee:
            cmd.extend(('--assignee', self.assignee))

        process = subprocess.run(cmd, capture_output=True, check=True, text=True)

        url = process.stdout.strip()
        return url",ansible
/home/talescunha/Jairo/exception-miner-multi/projects/py/models/official/nlp/modeling/layers/text_layers.py,_create_special_tokens_dict,"def _create_special_tokens_dict(self):
    """"""Creates dict of token ids, keyed by standard names for their purpose.""""""
    special_tokens = {""vocab_size"": self.vocab_size}

    def add_special_token(key, token):
      try:
        token_id = self._vocab.index(token)
        special_tokens[key] = token_id
      except ValueError:
        # Similar as nlp.modeling.layers.BertTokenizer, if a special token
        # is not found, its entry is omitted from the dict.
        logging.warning(""Could not find %s as token \""%s\"" in vocab file"", key,
                        token)

    add_special_token(""start_of_sequence_id"", ""[CLS]"")
    add_special_token(""end_of_segment_id"", ""[SEP]"")
    add_special_token(""padding_id"", ""[PAD]"")
    add_special_token(""mask_id"", ""[MASK]"")
    return special_tokens",,1,0,0,0,0,0,0,0,0,0,ValueError,,"logging.warning(""Could not find %s as token \""%s\"" in vocab file"", key,
                        token)",0,0,0,"['except ValueError:\n        # Similar as nlp.modeling.layers.BertTokenizer, if a special token\n        # is not found, its entry is omitted from the dict.\n        logging.warning(""Could not find %s as token \\""%s\\"" in vocab file"", key,\n                        token)']","def _create_special_tokens_dict(self):
    """"""Creates dict of token ids, keyed by standard names for their purpose.""""""
    special_tokens = {""vocab_size"": self.vocab_size}

    def add_special_token(key, token):
      token_id = self._vocab.index(token)
        special_tokens[key] = token_id

    add_special_token(""start_of_sequence_id"", ""[CLS]"")
    add_special_token(""end_of_segment_id"", ""[SEP]"")
    add_special_token(""padding_id"", ""[PAD]"")
    add_special_token(""mask_id"", ""[MASK]"")
    return special_tokens",models
/home/talescunha/Jairo/exception-miner-multi/projects/py/transformers/utils/check_modular_conversion.py,get_models_in_diff,"def get_models_in_diff():
    """"""
    Finds all models that have been modified in the diff.

    Returns:
        A set containing the names of the models that have been modified (e.g. {'llama', 'whisper'}).
    """"""
    fork_point_sha = subprocess.check_output(""git merge-base main HEAD"".split()).decode(""utf-8"")
    modified_files = (
        subprocess.check_output(f""git diff --diff-filter=d --name-only {fork_point_sha}"".split())
        .decode(""utf-8"")
        .split()
    )

    # Matches both modelling files and tests
    relevant_modified_files = [x for x in modified_files if ""/models/"" in x and x.endswith("".py"")]
    model_names = set()
    for file_path in relevant_modified_files:
        model_name = file_path.split(""/"")[-2]
        model_names.add(model_name)
    return model_names",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,transformers
/home/talescunha/Jairo/exception-miner-multi/projects/py/python-100-days/公开课/第06次公开课-算法入门系列2-在水一方/code/example03.py,display,"def display(maze):
    """"""显示迷宫""""""
    for row in maze:
        for col in row:
            if col == -1:
                print('■', end=' ')
            elif col == 0:
                print('□', end=' ')
            else:
                print(f'{col}'.ljust(2), end='')
        print()",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],,python-100-days
/home/talescunha/Jairo/exception-miner-multi/projects/py/youtube-dl/youtube_dl/YoutubeDL.py,libc_ver,"def libc_ver():
            try:
                return platform.libc_ver()
            except OSError:  # We may not have access to the executable
                return []",,1,0,0,0,0,0,0,0,0,1,OSError,,return [],0,0,0,['except OSError:  # We may not have access to the executable\n                return []'],"def libc_ver():
            return platform.libc_ver()",youtube-dl
/home/talescunha/Jairo/exception-miner-multi/projects/py/youtube-dl/youtube_dl/extractor/twitter.py,_call_api,"def _call_api(self, path, video_id, query={}):
        headers = {
            'Authorization': 'Bearer AAAAAAAAAAAAAAAAAAAAAPYXBAAAAAAACLXUNDekMxqa8h%2F40K4moUkGsoc%3DTYfbDKbT3jJPCEVnMYqilB28NHfOPqkca3qaAxGfsyKCs0wRbw',
        }
        if not self._GUEST_TOKEN:
            self._GUEST_TOKEN = self._download_json(
                self._API_BASE + 'guest/activate.json', video_id,
                'Downloading guest token', data=b'',
                headers=headers)['guest_token']
        headers['x-guest-token'] = self._GUEST_TOKEN
        try:
            return self._download_json(
                self._API_BASE + path, video_id, headers=headers, query=query)
        except ExtractorError as e:
            if isinstance(e.cause, compat_HTTPError) and e.cause.code == 403:
                raise ExtractorError(self._parse_json(
                    e.cause.read().decode(),
                    video_id)['errors'][0]['message'], expected=True)
            raise",,1,0,0,0,2,0,1,0,0,1,ExtractorError,ExtractorError,"if isinstance(e.cause, compat_HTTPError) and e.cause.code == 403:
                raise ExtractorError(self._parse_json(
                    e.cause.read().decode(),
                    video_id)['errors'][0]['message'], expected=True)
            raise",0,0,0,"[""except ExtractorError as e:\n            if isinstance(e.cause, compat_HTTPError) and e.cause.code == 403:\n                raise ExtractorError(self._parse_json(\n                    e.cause.read().decode(),\n                    video_id)['errors'][0]['message'], expected=True)\n            raise""]","def _call_api(self, path, video_id, query={}):
        headers = {
            'Authorization': 'Bearer AAAAAAAAAAAAAAAAAAAAAPYXBAAAAAAACLXUNDekMxqa8h%2F40K4moUkGsoc%3DTYfbDKbT3jJPCEVnMYqilB28NHfOPqkca3qaAxGfsyKCs0wRbw',
        }
        if not self._GUEST_TOKEN:
            self._GUEST_TOKEN = self._download_json(
                self._API_BASE + 'guest/activate.json', video_id,
                'Downloading guest token', data=b'',
                headers=headers)['guest_token']
        headers['x-guest-token'] = self._GUEST_TOKEN
        return self._download_json(
                self._API_BASE + path, video_id, headers=headers, query=query)",youtube-dl
