file,function,func_body,str_uncaught_exceptions,n_try_except,n_try_pass,n_finally,n_generic_except,n_raise,n_captures_broad_raise,n_captures_try_except_raise,n_captures_misplaced_bare_raise,n_try_else,n_try_return,str_except_identifiers,str_raise_identifiers,str_except_block,n_nested_try,n_bare_except,n_bare_raise_finally,str_captures_except,str_code_without_try_except
/home/talescunha/TCC/exception-miner-multi/projects/py/plotly.py/plotly/graph_objs/layout/_annotation.py,showarrow,"def showarrow(self, val):
        self[""showarrow""] = val",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/kivy/kivy/input/providers/hidinput.py,update,"def update(self, dispatch_fn):
            # dispatch all events from threads
            dispatch_queue = self.dispatch_queue
            n = len(dispatch_queue)
            for name, args in dispatch_queue[:n]:
                if name == 'mouse_pos':
                    Window.mouse_pos = args
                elif name == 'key_down':
                    if not Window.dispatch('on_key_down', *args):
                        Window.dispatch('on_keyboard', *args)
                elif name == 'key_up':
                    Window.dispatch('on_key_up', *args)
            del dispatch_queue[:n]

            try:
                while True:
                    event_type, touch = self.queue.popleft()
                    dispatch_fn(event_type, touch)
            except:
                pass",,1,1,0,0,0,0,0,0,0,0,,,pass,0,1,0,['except:\n                pass'],"def update(self, dispatch_fn):
            # dispatch all events from threads
            dispatch_queue = self.dispatch_queue
            n = len(dispatch_queue)
            for name, args in dispatch_queue[:n]:
                if name == 'mouse_pos':
                    Window.mouse_pos = args
                elif name == 'key_down':
                    if not Window.dispatch('on_key_down', *args):
                        Window.dispatch('on_keyboard', *args)
                elif name == 'key_up':
                    Window.dispatch('on_key_up', *args)
            del dispatch_queue[:n]

            while True:
                    event_type, touch = self.queue.popleft()
                    dispatch_fn(event_type, touch)"
/home/talescunha/TCC/exception-miner-multi/projects/py/openpilot/tinygrad_repo/test/test_schedule.py,test_multistage_reduce_fork,"def test_multistage_reduce_fork(self):
    x = Tensor.empty(32, 32, 32)
    x = x.sum(2)
    out2 = x + 1
    out = x.relu().sum(1) + out2[0]
    check_schedule(out, 2)",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/ml/azure-ai-ml/azure/ai/ml/_restclient/v2024_04_01_preview/operations/_inference_pools_operations.py,begin_delete,"def begin_delete(  # pylint: disable=inconsistent-return-statements
        self,
        resource_group_name,  # type: str
        workspace_name,  # type: str
        inference_pool_name,  # type: str
        **kwargs  # type: Any
    ):
        # type: (...) -> LROPoller[None]
        """"""Delete InferencePool (asynchronous).

        Delete InferencePool (asynchronous).

        :param resource_group_name: The name of the resource group. The name is case insensitive.
        :type resource_group_name: str
        :param workspace_name: Name of Azure Machine Learning workspace.
        :type workspace_name: str
        :param inference_pool_name: Name of InferencePool.
        :type inference_pool_name: str
        :keyword callable cls: A custom type or function that will be passed the direct response
        :keyword str continuation_token: A continuation token to restart a poller from a saved state.
        :keyword polling: By default, your polling method will be ARMPolling. Pass in False for this
         operation to not poll, or pass in your own initialized polling object for a personal polling
         strategy.
        :paramtype polling: bool or ~azure.core.polling.PollingMethod
        :keyword int polling_interval: Default waiting time between two polls for LRO operations if no
         Retry-After header is present.
        :return: An instance of LROPoller that returns either None or the result of cls(response)
        :rtype: ~azure.core.polling.LROPoller[None]
        :raises: ~azure.core.exceptions.HttpResponseError
        """"""
        api_version = kwargs.pop('api_version', ""2024-04-01-preview"")  # type: str
        polling = kwargs.pop('polling', True)  # type: Union[bool, PollingMethod]
        cls = kwargs.pop('cls', None)  # type: ClsType[None]
        lro_delay = kwargs.pop(
            'polling_interval',
            self._config.polling_interval
        )
        cont_token = kwargs.pop('continuation_token', None)  # type: Optional[str]
        if cont_token is None:
            raw_result = self._delete_initial(
                resource_group_name=resource_group_name,
                workspace_name=workspace_name,
                inference_pool_name=inference_pool_name,
                api_version=api_version,
                cls=lambda x,y,z: x,
                **kwargs
            )
        kwargs.pop('error_map', None)

        def get_long_running_output(pipeline_response):
            if cls:
                return cls(pipeline_response, None, {})


        if polling is True: polling_method = ARMPolling(lro_delay, lro_options={'final-state-via': 'location'}, **kwargs)
        elif polling is False: polling_method = NoPolling()
        else: polling_method = polling
        if cont_token:
            return LROPoller.from_continuation_token(
                polling_method=polling_method,
                continuation_token=cont_token,
                client=self._client,
                deserialization_callback=get_long_running_output
            )
        return LROPoller(self._client, raw_result, get_long_running_output, polling_method)",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/kubernetesconfiguration/azure-mgmt-kubernetesconfiguration-extensions/azure/mgmt/kubernetesconfiguration/extensions/_utils/serialization.py,serialize_dict,"def serialize_dict(self, attr, dict_type, **kwargs):
        """"""Serialize a dictionary of objects.

        :param dict attr: Object to be serialized.
        :param str dict_type: Type of object in the dictionary.
        :rtype: dict
        :return: serialized dictionary
        """"""
        serialization_ctxt = kwargs.get(""serialization_ctxt"", {})
        serialized = {}
        for key, value in attr.items():
            try:
                serialized[self.serialize_unicode(key)] = self.serialize_data(value, dict_type, **kwargs)
            except ValueError as err:
                if isinstance(err, SerializationError):
                    raise
                serialized[self.serialize_unicode(key)] = None

        if ""xml"" in serialization_ctxt:
            # XML serialization is more complicated
            xml_desc = serialization_ctxt[""xml""]
            xml_name = xml_desc[""name""]

            final_result = _create_xml_node(xml_name, xml_desc.get(""prefix"", None), xml_desc.get(""ns"", None))
            for key, value in serialized.items():
                ET.SubElement(final_result, key).text = value
            return final_result

        return serialized",,1,0,0,0,1,0,0,0,0,0,ValueError,,"if isinstance(err, SerializationError):
                    raise
                serialized[self.serialize_unicode(key)] = None",0,0,0,"['except ValueError as err:\n                if isinstance(err, SerializationError):\n                    raise\n                serialized[self.serialize_unicode(key)] = None']","def serialize_dict(self, attr, dict_type, **kwargs):
        """"""Serialize a dictionary of objects.

        :param dict attr: Object to be serialized.
        :param str dict_type: Type of object in the dictionary.
        :rtype: dict
        :return: serialized dictionary
        """"""
        serialization_ctxt = kwargs.get(""serialization_ctxt"", {})
        serialized = {}
        for key, value in attr.items():
            serialized[self.serialize_unicode(key)] = self.serialize_data(value, dict_type, **kwargs)

        if ""xml"" in serialization_ctxt:
            # XML serialization is more complicated
            xml_desc = serialization_ctxt[""xml""]
            xml_name = xml_desc[""name""]

            final_result = _create_xml_node(xml_name, xml_desc.get(""prefix"", None), xml_desc.get(""ns"", None))
            for key, value in serialized.items():
                ET.SubElement(final_result, key).text = value
            return final_result

        return serialized"
/home/talescunha/TCC/exception-miner-multi/projects/py/langgraph/libs/checkpoint-postgres/langgraph/store/postgres/aio.py,stop_ttl_sweeper,"async def stop_ttl_sweeper(self, timeout: float | None = None) -> bool:
        """"""Stop the TTL sweeper task if it's running.

        Args:
            timeout: Maximum time to wait for the task to stop, in seconds.
                If `None`, wait indefinitely.

        Returns:
            bool: True if the task was successfully stopped or wasn't running,
                False if the timeout was reached before the task stopped.
        """"""
        if self._ttl_sweeper_task is None or self._ttl_sweeper_task.done():
            return True

        logger.info(""Stopping TTL sweeper task"")
        self._ttl_stop_event.set()

        if timeout is not None:
            try:
                await asyncio.wait_for(self._ttl_sweeper_task, timeout=timeout)
                success = True
            except asyncio.TimeoutError:
                success = False
        else:
            await self._ttl_sweeper_task
            success = True

        if success:
            self._ttl_sweeper_task = None
            logger.info(""TTL sweeper task stopped"")
        else:
            logger.warning(""Timed out waiting for TTL sweeper task to stop"")

        return success",,1,0,0,0,0,0,0,0,0,0,asyncio TimeoutError,,success = False,0,0,0,['except asyncio.TimeoutError:\n                success = False'],"async def stop_ttl_sweeper(self, timeout: float | None = None) -> bool:
        """"""Stop the TTL sweeper task if it's running.

        Args:
            timeout: Maximum time to wait for the task to stop, in seconds.
                If `None`, wait indefinitely.

        Returns:
            bool: True if the task was successfully stopped or wasn't running,
                False if the timeout was reached before the task stopped.
        """"""
        if self._ttl_sweeper_task is None or self._ttl_sweeper_task.done():
            return True

        logger.info(""Stopping TTL sweeper task"")
        self._ttl_stop_event.set()

        if timeout is not None:
            await asyncio.wait_for(self._ttl_sweeper_task, timeout=timeout)
                success = True
        else:
            await self._ttl_sweeper_task
            success = True

        if success:
            self._ttl_sweeper_task = None
            logger.info(""TTL sweeper task stopped"")
        else:
            logger.warning(""Timed out waiting for TTL sweeper task to stop"")

        return success"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/maps/azure-maps-timezone/azure/maps/timezone/_serialization.py,deserialize_unix,"def deserialize_unix(attr):
        """"""Serialize Datetime object into IntTime format.
        This is represented as seconds.

        :param int attr: Object to be serialized.
        :rtype: Datetime
        :raises: DeserializationError if format invalid
        """"""
        if isinstance(attr, ET.Element):
            attr = int(attr.text)  # type: ignore
        try:
            attr = int(attr)
            date_obj = datetime.datetime.fromtimestamp(attr, TZ_UTC)
        except ValueError as err:
            msg = ""Cannot deserialize to unix datetime object.""
            raise DeserializationError(msg) from err
        else:
            return date_obj",,1,0,0,0,1,0,0,0,1,0,ValueError,DeserializationError,"msg = ""Cannot deserialize to unix datetime object.""
            raise DeserializationError(msg) from err",0,0,0,"['except ValueError as err:\n            msg = ""Cannot deserialize to unix datetime object.""\n            raise DeserializationError(msg) from err']","def deserialize_unix(attr):
        """"""Serialize Datetime object into IntTime format.
        This is represented as seconds.

        :param int attr: Object to be serialized.
        :rtype: Datetime
        :raises: DeserializationError if format invalid
        """"""
        if isinstance(attr, ET.Element):
            attr = int(attr.text)  # type: ignore
        attr = int(attr)
            date_obj = datetime.datetime.fromtimestamp(attr, TZ_UTC)"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/pineconevectordb/azure-mgmt-pineconevectordb/azure/mgmt/pineconevectordb/_model_base.py,_as_dict_value,"def _as_dict_value(v: typing.Any, exclude_readonly: bool = False) -> typing.Any:
        if v is None or isinstance(v, _Null):
            return None
        if isinstance(v, (list, tuple, set)):
            return type(v)(Model._as_dict_value(x, exclude_readonly=exclude_readonly) for x in v)
        if isinstance(v, dict):
            return {dk: Model._as_dict_value(dv, exclude_readonly=exclude_readonly) for dk, dv in v.items()}
        return v.as_dict(exclude_readonly=exclude_readonly) if hasattr(v, ""as_dict"") else v",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/apimanagement/azure-mgmt-apimanagement/azure/mgmt/apimanagement/aio/operations/_region_operations.py,get_next,"async def get_next(next_link=None):
            _request = prepare_request(next_link)

            _stream = False
            pipeline_response: PipelineResponse = await self._client._pipeline.run(  # pylint: disable=protected-access
                _request, stream=_stream, **kwargs
            )
            response = pipeline_response.http_response

            if response.status_code not in [200]:
                map_error(status_code=response.status_code, response=response, error_map=error_map)
                error = self._deserialize.failsafe_deserialize(_models.ErrorResponse, pipeline_response)
                raise HttpResponseError(response=response, model=error, error_format=ARMErrorFormat)

            return pipeline_response",,0,0,0,0,1,0,0,0,0,0,,HttpResponseError,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/cvat/cvat/apps/access_tokens/authentication.py,authenticate_credentials,"def authenticate_credentials(self, key):
        model = models.AccessToken
        try:
            token = model.objects.get_from_key(key)
        except model.DoesNotExist:
            raise exceptions.AuthenticationFailed(""Invalid token."")

        if not token.owner.is_active:
            raise exceptions.AuthenticationFailed(""User inactive or deleted."")

        token.update_last_use()

        return (token.owner, token)",,1,0,0,0,2,0,0,0,0,0,model DoesNotExist,,"raise exceptions.AuthenticationFailed(""Invalid token."")",0,0,0,"['except model.DoesNotExist:\n            raise exceptions.AuthenticationFailed(""Invalid token."")']","def authenticate_credentials(self, key):
        model = models.AccessToken
        token = model.objects.get_from_key(key)

        if not token.owner.is_active:
            raise exceptions.AuthenticationFailed(""User inactive or deleted."")

        token.update_last_use()

        return (token.owner, token)"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/securityinsight/azure-mgmt-securityinsight/azure/mgmt/securityinsight/aio/operations/_threat_intelligence_indicator_operations.py,create,"async def create(
        self,
        resource_group_name: str,
        workspace_name: str,
        name: str,
        threat_intelligence_properties: _models.ThreatIntelligenceIndicatorModel,
        *,
        content_type: str = ""application/json"",
        **kwargs: Any
    ) -> _models.ThreatIntelligenceInformation:
        """"""Update a threat Intelligence indicator.

        :param resource_group_name: The name of the resource group. The name is case insensitive.
         Required.
        :type resource_group_name: str
        :param workspace_name: The name of the workspace. Required.
        :type workspace_name: str
        :param name: Threat intelligence indicator name field. Required.
        :type name: str
        :param threat_intelligence_properties: Properties of threat intelligence indicators to create
         and update. Required.
        :type threat_intelligence_properties:
         ~azure.mgmt.securityinsight.models.ThreatIntelligenceIndicatorModel
        :keyword content_type: Body Parameter content-type. Content type parameter for JSON body.
         Default value is ""application/json"".
        :paramtype content_type: str
        :keyword callable cls: A custom type or function that will be passed the direct response
        :return: ThreatIntelligenceInformation or the result of cls(response)
        :rtype: ~azure.mgmt.securityinsight.models.ThreatIntelligenceInformation
        :raises ~azure.core.exceptions.HttpResponseError:
        """"""",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/logic/azure-mgmt-logic/azure/mgmt/logic/_serialization.py,deserialize_base64,"def deserialize_base64(attr):
        """"""Deserialize base64 encoded string into string.

        :param str attr: response string to be deserialized.
        :rtype: bytearray
        :raises: TypeError if string format invalid.
        """"""
        if isinstance(attr, ET.Element):
            attr = attr.text
        padding = ""="" * (3 - (len(attr) + 3) % 4)
        attr = attr + padding
        encoded = attr.replace(""-"", ""+"").replace(""_"", ""/"")
        return b64decode(encoded)",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/networkcloud/azure-mgmt-networkcloud/azure/mgmt/networkcloud/aio/operations/_trunked_networks_operations.py,_delete_initial,"async def _delete_initial(
        self,
        resource_group_name: str,
        trunked_network_name: str,
        if_match: Optional[str] = None,
        if_none_match: Optional[str] = None,
        **kwargs: Any
    ) -> AsyncIterator[bytes]:
        error_map: MutableMapping = {
            401: ClientAuthenticationError,
            404: ResourceNotFoundError,
            409: ResourceExistsError,
            304: ResourceNotModifiedError,
        }
        error_map.update(kwargs.pop(""error_map"", {}) or {})

        _headers = kwargs.pop(""headers"", {}) or {}
        _params = case_insensitive_dict(kwargs.pop(""params"", {}) or {})

        api_version: str = kwargs.pop(""api_version"", _params.pop(""api-version"", self._config.api_version))
        cls: ClsType[AsyncIterator[bytes]] = kwargs.pop(""cls"", None)

        _request = build_delete_request(
            resource_group_name=resource_group_name,
            trunked_network_name=trunked_network_name,
            subscription_id=self._config.subscription_id,
            if_match=if_match,
            if_none_match=if_none_match,
            api_version=api_version,
            headers=_headers,
            params=_params,
        )
        _request.url = self._client.format_url(_request.url)

        _decompress = kwargs.pop(""decompress"", True)
        _stream = True
        pipeline_response: PipelineResponse = await self._client._pipeline.run(  # pylint: disable=protected-access
            _request, stream=_stream, **kwargs
        )

        response = pipeline_response.http_response

        if response.status_code not in [200, 202, 204]:
            try:
                await response.read()  # Load the body in memory and close the socket
            except (StreamConsumedError, StreamClosedError):
                pass
            map_error(status_code=response.status_code, response=response, error_map=error_map)
            error = self._deserialize.failsafe_deserialize(_models.ErrorResponse, pipeline_response)
            raise HttpResponseError(response=response, model=error, error_format=ARMErrorFormat)

        response_headers = {}
        if response.status_code == 202:
            response_headers[""Location""] = self._deserialize(""str"", response.headers.get(""Location""))

        deserialized = response.stream_download(self._client._pipeline, decompress=_decompress)

        if cls:
            return cls(pipeline_response, deserialized, response_headers)  # type: ignore

        return deserialized  # type: ignore",,1,1,0,0,1,0,0,0,0,0,StreamConsumedError StreamClosedError,HttpResponseError,pass,0,0,0,"['except (StreamConsumedError, StreamClosedError):\n                pass']","async def _delete_initial(
        self,
        resource_group_name: str,
        trunked_network_name: str,
        if_match: Optional[str] = None,
        if_none_match: Optional[str] = None,
        **kwargs: Any
    ) -> AsyncIterator[bytes]:
        error_map: MutableMapping = {
            401: ClientAuthenticationError,
            404: ResourceNotFoundError,
            409: ResourceExistsError,
            304: ResourceNotModifiedError,
        }
        error_map.update(kwargs.pop(""error_map"", {}) or {})

        _headers = kwargs.pop(""headers"", {}) or {}
        _params = case_insensitive_dict(kwargs.pop(""params"", {}) or {})

        api_version: str = kwargs.pop(""api_version"", _params.pop(""api-version"", self._config.api_version))
        cls: ClsType[AsyncIterator[bytes]] = kwargs.pop(""cls"", None)

        _request = build_delete_request(
            resource_group_name=resource_group_name,
            trunked_network_name=trunked_network_name,
            subscription_id=self._config.subscription_id,
            if_match=if_match,
            if_none_match=if_none_match,
            api_version=api_version,
            headers=_headers,
            params=_params,
        )
        _request.url = self._client.format_url(_request.url)

        _decompress = kwargs.pop(""decompress"", True)
        _stream = True
        pipeline_response: PipelineResponse = await self._client._pipeline.run(  # pylint: disable=protected-access
            _request, stream=_stream, **kwargs
        )

        response = pipeline_response.http_response

        if response.status_code not in [200, 202, 204]:
            await response.read()  # Load the body in memory and close the socket
            map_error(status_code=response.status_code, response=response, error_map=error_map)
            error = self._deserialize.failsafe_deserialize(_models.ErrorResponse, pipeline_response)
            raise HttpResponseError(response=response, model=error, error_format=ARMErrorFormat)

        response_headers = {}
        if response.status_code == 202:
            response_headers[""Location""] = self._deserialize(""str"", response.headers.get(""Location""))

        deserialized = response.stream_download(self._client._pipeline, decompress=_decompress)

        if cls:
            return cls(pipeline_response, deserialized, response_headers)  # type: ignore

        return deserialized  # type: ignore"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/ml/azure-ai-ml/tests/internal_utils/e2etests/test_upload_download.py,test_artifact_blob_dir_upload_and_download,"def test_artifact_blob_dir_upload_and_download(
        self,
        storage_account_name: str,
        storage_account_secret: str,
        artifact_path_dir: str,
        uuid_name: str,
        variable_recorder,
    ) -> None:
        name, version = _parse_name_version(uuid_name)
        dir_hash = variable_recorder.get_or_record(""dir_hash"", get_object_hash(artifact_path_dir))

        blob_storage_client = get_storage_client(
            credential=storage_account_secret,
            container_name=container_name,
            storage_account=storage_account_name,
            storage_type=DatastoreType.AZURE_BLOB,
        )
        upload_info = blob_storage_client.upload(
            artifact_path_dir,
            show_progress=False,
            asset_hash=dir_hash,
            name=name,
            version=str(version),
        )
        artifact_info = blob_storage_client.upload(
            artifact_path_dir, show_progress=False, asset_hash=dir_hash, name=""name"", version=""version""
        )
        assert (name, str(version)) == (artifact_info[""name""], artifact_info[""version""])

        temp_dir = Path(tempfile.gettempdir(), name)
        temp_dir.mkdir(parents=True, exist_ok=True)
        with temp_dir as td:
            blob_storage_client.download(starts_with=upload_info[""indicator file""], destination=td)
            assert TEST_ARTIFACT_FILE in os.listdir(td)",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/databricks/azure-mgmt-databricks/azure/mgmt/databricks/_serialization.py,deserialize_unicode,"def deserialize_unicode(data):
        """"""Preserve unicode objects in Python 2, otherwise return data
        as a string.

        :param str data: response string to be deserialized.
        :rtype: str or unicode
        """"""
        # We might be here because we have an enum modeled as string,
        # and we try to deserialize a partial dict with enum inside
        if isinstance(data, Enum):
            return data

        # Consider this is real string
        try:
            if isinstance(data, unicode):  # type: ignore
                return data
        except NameError:
            return str(data)
        else:
            return str(data)",,1,0,0,0,0,0,0,0,1,0,NameError,,return str(data),0,0,0,['except NameError:\n            return str(data)'],"def deserialize_unicode(data):
        """"""Preserve unicode objects in Python 2, otherwise return data
        as a string.

        :param str data: response string to be deserialized.
        :rtype: str or unicode
        """"""
        # We might be here because we have an enum modeled as string,
        # and we try to deserialize a partial dict with enum inside
        if isinstance(data, Enum):
            return data

        # Consider this is real string
        if isinstance(data, unicode):  # type: ignore
                return data"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/databoxedge/azure-mgmt-databoxedge/generated_samples/mgmt/databoxedge/order_get_all_in_device.py,main,"def main():
    client = DataBoxEdgeManagementClient(
        credential=DefaultAzureCredential(),
        subscription_id=""4385cf00-2d3a-425a-832f-f4285b1c9dce"",
    )

    response = client.orders.list_by_data_box_edge_device(
        device_name=""testedgedevice"",
        resource_group_name=""GroupForEdgeAutomation"",
    )
    for item in response:
        print(item)",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/cosmos/azure-cosmos/azure/cosmos/_base.py,_replace_throughput,"def _replace_throughput(
    throughput: Union[int, ThroughputProperties],
    new_throughput_properties: dict[str, Any]
) -> None:
    if isinstance(throughput, int):
        new_throughput_properties[""content""][""offerThroughput""] = throughput
    else:
        try:
            max_throughput = throughput.auto_scale_max_throughput
            increment_percent = throughput.auto_scale_increment_percent
            if max_throughput is not None:
                new_throughput_properties['content']['offerAutopilotSettings']['maxThroughput'] = max_throughput
                if increment_percent:
                    new_throughput_properties['content']['offerAutopilotSettings']['autoUpgradePolicy']['throughputPolicy']['incrementPercent'] = increment_percent  # pylint: disable=line-too-long
            if throughput.offer_throughput:
                new_throughput_properties[""content""][""offerThroughput""] = throughput.offer_throughput
        except AttributeError as e:
            raise TypeError(""offer_throughput must be int or an instance of ThroughputProperties"") from e",,1,0,0,0,1,0,0,0,0,0,AttributeError,TypeError,"raise TypeError(""offer_throughput must be int or an instance of ThroughputProperties"") from e",0,0,0,"['except AttributeError as e:\n            raise TypeError(""offer_throughput must be int or an instance of ThroughputProperties"") from e']","def _replace_throughput(
    throughput: Union[int, ThroughputProperties],
    new_throughput_properties: dict[str, Any]
) -> None:
    if isinstance(throughput, int):
        new_throughput_properties[""content""][""offerThroughput""] = throughput
    else:
        max_throughput = throughput.auto_scale_max_throughput
            increment_percent = throughput.auto_scale_increment_percent
            if max_throughput is not None:
                new_throughput_properties['content']['offerAutopilotSettings']['maxThroughput'] = max_throughput
                if increment_percent:
                    new_throughput_properties['content']['offerAutopilotSettings']['autoUpgradePolicy']['throughputPolicy']['incrementPercent'] = increment_percent  # pylint: disable=line-too-long
            if throughput.offer_throughput:
                new_throughput_properties[""content""][""offerThroughput""] = throughput.offer_throughput"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/ai/azure-ai-projects/azure/ai/projects/_utils/model_base.py,_deserialize_default,"def _deserialize_default(
        deserializer,
        obj,
    ):
        if obj is None:
            return obj
        try:
            return _deserialize_with_callable(deserializer, obj)
        except Exception:
            pass
        return obj",,1,1,0,1,0,0,0,0,0,1,Exception,,pass,0,0,0,['except Exception:\n            pass'],"def _deserialize_default(
        deserializer,
        obj,
    ):
        if obj is None:
            return obj
        return _deserialize_with_callable(deserializer, obj)
        return obj"
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/authorization/azure-mgmt-authorization/generated_tests/test_authorization_management_role_assignments_operations.py,test_role_assignments_list_for_resource,"def test_role_assignments_list_for_resource(self, resource_group):
        response = self.client.role_assignments.list_for_resource(
            resource_group_name=resource_group.name,
            resource_provider_namespace=""str"",
            resource_type=""str"",
            resource_name=""str"",
            api_version=""2022-04-01"",
        )
        result = [r for r in response]
        # please add some check logic here by yourself
        # ...",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/plotly.py/plotly/graph_objs/splom/marker/_colorbar.py,outlinewidth,"def outlinewidth(self, val):
        self[""outlinewidth""] = val",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
/home/talescunha/TCC/exception-miner-multi/projects/py/azure-sdk-for-python/sdk/servicebus/azure-servicebus/tests/async_tests/test_sb_client_async.py,verify_context_async,"async def verify_context_async():
            # asyncio.to_thread only available in Python 3.9+
            context = ssl.SSLContext(ssl.PROTOCOL_TLS_CLIENT)
            await asyncio.to_thread(context.load_verify_locations, certifi.where())
            purpose = ssl.Purpose.SERVER_AUTH
            await asyncio.to_thread(context.load_default_certs, purpose=purpose)
            return context",,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,[],
